Year,Country,Category,Value
2017,Costa Rica,Total,340
2017,Costa Rica,Vertebrates,169
2017,Croatia,Invertebrates,73
2017,Croatia,Plants,9
2017,Croatia,Total,176
2017,Croatia,Vertebrates,94
2017,Cuba,Invertebrates,23
2017,Cuba,Plants,179
2017,Cuba,Total,339
2017,Cuba,Vertebrates,137
2017,Cura�ao,Invertebrates,11
2017,Cura�ao,Plants,2
2017,Cura�ao,Total,51
2017,Cura�ao,Vertebrates,38
2017,Cyprus,Invertebrates,12
2017,Cyprus,Plants,18
2017,Cyprus,Total,72
2017,Cyprus,Vertebrates,42
2017,Czech Republic,Invertebrates,24
2017,Czech Republic,Plants,15
2017,Czech Republic,Total,53
2017,Czech Republic,Vertebrates,14
2017,Ivory Coast,Invertebrates,6
2017,Ivory Coast,Plants,113
2017,Ivory Coast,Total,249
2017,Ivory Coast,Vertebrates,130
2017,North Korea,Invertebrates,3
2017,North Korea,Plants,17
2017,North Korea,Total,78
2017,North Korea,Vertebrates,58
2017,Congo,Invertebrates,53
2017,Congo,Plants,114
2017,Congo,Total,349
2017,Congo,Vertebrates,182
2017,Denmark,Invertebrates,15
2017,Denmark,Plants,4
2017,Denmark,Total,47
2017,Denmark,Vertebrates,28
2017,Djibouti,Invertebrates,57
2017,Djibouti,Plants,3
2017,Djibouti,Total,98
2017,Djibouti,Vertebrates,38
2017,Dominica,Invertebrates,11
2017,Dominica,Plants,11
2017,Dominica,Total,66
2017,Dominica,Vertebrates,44
2017,Dominican Republic,Invertebrates,16
2017,Dominican Republic,Plants,42
2017,Dominican Republic,Total,184
2017,Dominican Republic,Vertebrates,126
2017,Ecuador,Invertebrates,70
2017,Ecuador,Plants,1862
2017,Ecuador,Total,2358
2017,Ecuador,Vertebrates,426
2017,Egypt,Invertebrates,56
2017,Egypt,Plants,3
2017,Egypt,Total,156
2017,Egypt,Vertebrates,97
2017,El Salvador,Invertebrates,10
2017,El Salvador,Plants,29
2017,El Salvador,Total,86
2017,El Salvador,Vertebrates,47
2017,Equatorial Guinea,Invertebrates,5
2017,Equatorial Guinea,Plants,87
2017,Equatorial Guinea,Total,177
2017,Equatorial Guinea,Vertebrates,85
2017,Eritrea,Invertebrates,58
2017,Eritrea,Plants,5
2017,Eritrea,Total,122
2017,Eritrea,Vertebrates,59
2017,Estonia,Invertebrates,6
2017,Estonia,Plants,2
2017,Estonia,Total,23
2017,Estonia,Vertebrates,15
2017,Eswatini,Invertebrates,0
2017,Eswatini,Plants,11
2017,Eswatini,Total,34
2017,Eswatini,Vertebrates,23
2017,Ethiopia,Invertebrates,15
2017,Ethiopia,Plants,43
2017,Ethiopia,Total,148
2017,Ethiopia,Vertebrates,90
2017,Falkland Islands (Malvinas),Invertebrates,0
2017,Falkland Islands (Malvinas),Plants,5
2017,Falkland Islands (Malvinas),Total,23
2017,Falkland Islands (Malvinas),Vertebrates,18
2017,Faroe Islands,Invertebrates,0
2017,Faroe Islands,Plants,1
2017,Faroe Islands,Total,21
2017,Faroe Islands,Vertebrates,20
2017,Fiji,Invertebrates,165
2017,Fiji,Plants,71
2017,Fiji,Total,291
2017,Fiji,Vertebrates,55
2017,Finland,Invertebrates,10
2017,Finland,Plants,8
2017,Finland,Total,36
2017,Finland,Vertebrates,18
2017,France,Invertebrates,153
2017,France,Plants,43
2017,France,Total,278
2017,France,Vertebrates,82
2017,French Guiana,Invertebrates,0
2017,French Guiana,Plants,18
2017,French Guiana,Total,73
2017,French Guiana,Vertebrates,55
2017,French Polynesia,Invertebrates,62
2017,French Polynesia,Plants,47
2017,French Polynesia,Total,175
2017,French Polynesia,Vertebrates,66
2017,French Southern Territories,Invertebrates,0
2017,French Southern Territories,Plants,0
2017,French Southern Territories,Total,25
2017,French Southern Territories,Vertebrates,25
2017,Gabon,Invertebrates,3
2017,Gabon,Plants,162
2017,Gabon,Total,270
2017,Gabon,Vertebrates,105
2017,Gambia,Invertebrates,2
2017,Gambia,Plants,5
2017,Gambia,Total,67
2017,Gambia,Vertebrates,60
2017,Georgia,Invertebrates,15
2017,Georgia,Plants,62
2017,Georgia,Total,120
2017,Georgia,Vertebrates,43
2017,Germany,Invertebrates,57
2017,Germany,Plants,19
2017,Germany,Total,116
2017,Germany,Vertebrates,40
2017,Ghana,Invertebrates,5
2017,Ghana,Plants,119
2017,Ghana,Total,238
2017,Ghana,Vertebrates,114
2017,Gibraltar,Invertebrates,5
2017,Gibraltar,Plants,0
2017,Gibraltar,Total,31
2017,Gibraltar,Vertebrates,26
2017,Greece,Invertebrates,192
2017,Greece,Plants,61
2017,Greece,Total,374
2017,Greece,Vertebrates,121
2017,Greenland,Invertebrates,0
2017,Greenland,Plants,1
2017,Greenland,Total,23
2017,Greenland,Vertebrates,22
2017,Grenada,Invertebrates,10
2017,Grenada,Plants,3
2017,Grenada,Total,54
2017,Grenada,Vertebrates,41
2017,Guadeloupe,Invertebrates,16
2017,Guadeloupe,Plants,9
2017,Guadeloupe,Total,73
2017,Guadeloupe,Vertebrates,48
2017,Guam,Invertebrates,60
2017,Guam,Plants,4
2017,Guam,Total,99
2017,Guam,Vertebrates,35
2017,Guatemala,Invertebrates,13
2017,Guatemala,Plants,101
2017,Guatemala,Total,290
2017,Guatemala,Vertebrates,176
2017,Guernsey,Invertebrates,0
2017,Guernsey,Plants,0
2017,Guernsey,Total,5
2017,Guernsey,Vertebrates,5
2017,Guinea,Invertebrates,7
2017,Guinea,Plants,44
2017,Guinea,Total,185
2017,Guinea,Vertebrates,134
2017,Guinea-Bissau,Invertebrates,2
2017,Guinea-Bissau,Plants,5
2017,Guinea-Bissau,Total,77
2017,Guinea-Bissau,Vertebrates,70
2017,Guyana,Invertebrates,1
2017,Guyana,Plants,26
2017,Guyana,Total,94
2017,Guyana,Vertebrates,67
2017,Haiti,Invertebrates,14
2017,Haiti,Plants,42
2017,Haiti,Total,205
2017,Haiti,Vertebrates,149
2017,Heard Is. and McDonald Is.,Invertebrates,0
2017,Heard Is. and McDonald Is.,Plants,0
2017,Heard Is. and McDonald Is.,Total,12
2017,Heard Is. and McDonald Is.,Vertebrates,12
2017,Holy See,Invertebrates,0
2017,Holy See,Plants,0
2017,Holy See,Total,1
2017,Holy See,Vertebrates,1
2017,Honduras,Invertebrates,21
2017,Honduras,Plants,123
2017,Honduras,Total,301
2017,Honduras,Vertebrates,157
2017,Hungary,Invertebrates,29
2017,Hungary,Plants,11
2017,Hungary,Total,66
2017,Hungary,Vertebrates,26
2017,Iceland,Invertebrates,0
2017,Iceland,Plants,0
2017,Iceland,Total,27
2017,Iceland,Vertebrates,27
2017,India,Invertebrates,135
2017,India,Plants,387
2017,India,Total,1052
2017,India,Vertebrates,530
2017,Indonesia,Invertebrates,290
2017,Indonesia,Plants,427
2017,Indonesia,Total,1281
2017,Indonesia,Vertebrates,564
2017,Iran,Invertebrates,24
2017,Iran,Plants,4
2017,Iran,Total,134
2017,Iran,Vertebrates,106
2017,Iraq,Invertebrates,17
2017,Iraq,Plants,2
2017,Iraq,Total,72
2017,Iraq,Vertebrates,53
2017,Ireland,Invertebrates,6
2017,Ireland,Plants,3
2017,Ireland,Total,50
2017,Ireland,Vertebrates,41
2017,Isle of Man,Invertebrates,0
2017,Isle of Man,Plants,0
2017,Isle of Man,Total,3
2017,Isle of Man,Vertebrates,3
2017,Israel,Invertebrates,74
2017,Israel,Plants,10
2017,Israel,Total,174
2017,Israel,Vertebrates,90
2017,Italy,Invertebrates,194
2017,Italy,Plants,78
2017,Italy,Total,359
2017,Italy,Vertebrates,87
2017,Jamaica,Invertebrates,15
2017,Jamaica,Plants,214
2017,Jamaica,Total,311
2017,Jamaica,Vertebrates,82
2017,Japan,Invertebrates,171
2017,Japan,Plants,49
2017,Japan,Total,404
2017,Japan,Vertebrates,184
2017,Jersey,Invertebrates,1
2017,Jersey,Plants,0
2017,Jersey,Total,6
2017,Jersey,Vertebrates,5
2017,Jordan,Invertebrates,61
2017,Jordan,Plants,5
2017,Jordan,Total,113
2017,Jordan,Vertebrates,47
2017,Kazakhstan,Invertebrates,7
2017,Kazakhstan,Plants,16
2017,Kazakhstan,Total,82
2017,Kazakhstan,Vertebrates,59
2017,Kenya,Invertebrates,86
2017,Kenya,Plants,232
2017,Kenya,Total,480
2017,Kenya,Vertebrates,162
2017,Kiribati,Invertebrates,81
2017,Kiribati,Plants,0
2017,Kiribati,Total,104
2017,Kiribati,Vertebrates,23
2017,Kuwait,Invertebrates,13
2017,Kuwait,Plants,0
2017,Kuwait,Total,49
2017,Kuwait,Vertebrates,36
2017,Kyrgyzstan,Invertebrates,4
2017,Kyrgyzstan,Plants,14
2017,Kyrgyzstan,Total,44
2017,Kyrgyzstan,Vertebrates,26
2017,Laos,Invertebrates,21
2017,Laos,Plants,41
2017,Laos,Total,209
2017,Laos,Vertebrates,147
2017,Latvia,Invertebrates,12
2017,Latvia,Plants,1
2017,Latvia,Total,30
2017,Latvia,Vertebrates,17
2017,Lebanon,Invertebrates,17
2017,Lebanon,Plants,12
2017,Lebanon,Total,87
2017,Lebanon,Vertebrates,58
2017,Lesotho,Invertebrates,3
2017,Lesotho,Plants,4
2017,Lesotho,Total,18
2017,Lesotho,Vertebrates,11
2017,Liberia,Invertebrates,11
2017,Liberia,Plants,52
2017,Liberia,Total,172
2017,Liberia,Vertebrates,109
2017,Libya,Invertebrates,4
2017,Libya,Plants,3
2017,Libya,Total,63
2017,Libya,Vertebrates,56
2017,Liechtenstein,Invertebrates,4
2017,Liechtenstein,Plants,0
2017,Liechtenstein,Total,6
2017,Liechtenstein,Vertebrates,2
2017,Lithuania,Invertebrates,7
2017,Lithuania,Plants,2
2017,Lithuania,Total,26
2017,Lithuania,Vertebrates,17
2017,Luxembourg,Invertebrates,7
2017,Luxembourg,Plants,0
2017,Luxembourg,Total,11
2017,Luxembourg,Vertebrates,4
2017,Madagascar,Invertebrates,172
2017,Madagascar,Plants,609
2017,Madagascar,Total,1324
2017,Madagascar,Vertebrates,543
2017,Malawi,Invertebrates,16
2017,Malawi,Plants,24
2017,Malawi,Total,176
2017,Malawi,Vertebrates,136
2017,Malaysia,Invertebrates,264
2017,Malaysia,Plants,720
2017,Malaysia,Total,1272
2017,Malaysia,Vertebrates,288
2017,Maldives,Invertebrates,46
2017,Maldives,Plants,0
2017,Maldives,Total,75
2017,Maldives,Vertebrates,29
2017,Mali,Invertebrates,0
2017,Mali,Plants,8
2017,Mali,Total,42
2017,Mali,Vertebrates,34
2017,Malta,Invertebrates,5
2017,Malta,Plants,4
2017,Malta,Total,39
2017,Malta,Vertebrates,30
2017,Marshall Islands,Invertebrates,73
2017,Marshall Islands,Plants,0
2017,Marshall Islands,Total,101
2017,Marshall Islands,Vertebrates,28
2017,Martinique,Invertebrates,2
2017,Martinique,Plants,9
2017,Martinique,Total,48
2017,Martinique,Vertebrates,37
2017,Mauritania,Invertebrates,3
2017,Mauritania,Plants,0
2017,Mauritania,Total,86
2017,Mauritania,Vertebrates,83
2017,Mauritius,Invertebrates,120
2017,Mauritius,Plants,90
2017,Mauritius,Total,257
2017,Mauritius,Vertebrates,47
2017,Mayotte,Invertebrates,70
2017,Mayotte,Plants,0
2017,Mayotte,Total,88
2017,Mayotte,Vertebrates,18
2017,Mexico,Invertebrates,106
2017,Mexico,Plants,401
2017,Mexico,Total,1162
2017,Mexico,Vertebrates,655
2017,Micronesia (Fed. States of),Invertebrates,114
2017,Micronesia (Fed. States of),Plants,4
2017,Micronesia (Fed. States of),Total,167
2017,Micronesia (Fed. States of),Vertebrates,49
2017,Monaco,Invertebrates,3
2017,Monaco,Plants,0
2017,Monaco,Total,21
2017,Monaco,Vertebrates,18
2017,Mongolia,Invertebrates,3
2017,Mongolia,Plants,0
2017,Mongolia,Total,41
2017,Mongolia,Vertebrates,38
2017,Montenegro,Invertebrates,39
2017,Montenegro,Plants,2
2017,Montenegro,Total,98
2017,Montenegro,Vertebrates,57
2017,Montserrat,Invertebrates,11
2017,Montserrat,Plants,6
2017,Montserrat,Total,55
2017,Montserrat,Vertebrates,38
2017,Morocco,Invertebrates,66
2017,Morocco,Plants,38
2017,Morocco,Total,207
2017,Morocco,Vertebrates,103
2017,Mozambique,Invertebrates,67
2017,Mozambique,Plants,113
2017,Mozambique,Total,309
2017,Mozambique,Vertebrates,129
2017,Myanmar,Invertebrates,77
2017,Myanmar,Plants,61
2017,Myanmar,Total,321
2017,Myanmar,Vertebrates,183
2017,Namibia,Invertebrates,4
2017,Namibia,Plants,27
2017,Namibia,Total,115
2017,Namibia,Vertebrates,84
2017,Nauru,Invertebrates,68
2017,Nauru,Plants,0
2017,Nauru,Total,82
2017,Nauru,Vertebrates,14
2017,Nepal,Invertebrates,3
2017,Nepal,Plants,17
2017,Nepal,Total,104
2017,Nepal,Vertebrates,84
2017,Netherlands,Invertebrates,10
2017,Netherlands,Plants,3
2017,Netherlands,Total,40
2017,Netherlands,Vertebrates,27
2017,New Caledonia,Invertebrates,125
2017,New Caledonia,Plants,285
2017,New Caledonia,Total,526
2017,New Caledonia,Vertebrates,116
2017,New Zealand,Invertebrates,46
2017,New Zealand,Plants,23
2017,New Zealand,Total,199
2017,New Zealand,Vertebrates,130
2017,Nicaragua,Invertebrates,20
2017,Nicaragua,Plants,46
2017,Nicaragua,Total,144
2017,Nicaragua,Vertebrates,78
2017,Niger,Invertebrates,1
2017,Niger,Plants,3
2017,Niger,Total,34
2017,Niger,Vertebrates,30
2017,Nigeria,Invertebrates,17
2017,Nigeria,Plants,196
2017,Nigeria,Total,361
2017,Nigeria,Vertebrates,148
2017,Niue,Invertebrates,30
2017,Niue,Plants,0
2017,Niue,Total,52
2017,Niue,Vertebrates,22
2017,Norfolk Island,Invertebrates,23
2017,Norfolk Island,Plants,2
2017,Norfolk Island,Total,44
2017,Norfolk Island,Vertebrates,19
2017,North Macedonia,Invertebrates,75
2017,North Macedonia,Plants,0
2017,North Macedonia,Total,110
2017,North Macedonia,Vertebrates,35
2017,Northern Mariana Islands,Invertebrates,57
2017,Northern Mariana Islands,Plants,5
2017,Northern Mariana Islands,Total,102
2017,Northern Mariana Islands,Vertebrates,40
2017,Norway,Invertebrates,10
2017,Norway,Plants,14
2017,Norway,Total,64
2017,Norway,Vertebrates,40
2017,Oman,Invertebrates,31
2017,Oman,Plants,6
2017,Oman,Total,99
2017,Oman,Vertebrates,62
2017,Other non-specified areas,Invertebrates,128
2017,Other non-specified areas,Plants,86
2017,Other non-specified areas,Total,337
2017,Other non-specified areas,Vertebrates,123
2017,Pakistan,Invertebrates,18
2017,Pakistan,Plants,12
2017,Pakistan,Total,140
2017,Pakistan,Vertebrates,110
2017,Palau,Invertebrates,146
2017,Palau,Plants,4
2017,Palau,Total,182
2017,Palau,Vertebrates,32
2017,Panama,Invertebrates,22
2017,Panama,Plants,208
2017,Panama,Total,383
2017,Panama,Vertebrates,153
2017,Papua New Guinea,Invertebrates,181
2017,Papua New Guinea,Plants,152
2017,Papua New Guinea,Total,493
2017,Papua New Guinea,Vertebrates,160
2017,Paraguay,Invertebrates,0
2017,Paraguay,Plants,19
2017,Paraguay,Total,59
2017,Paraguay,Vertebrates,40
2017,Peru,Invertebrates,8
2017,Peru,Plants,326
2017,Peru,Total,685
2017,Peru,Vertebrates,351
2017,Philippines,Invertebrates,238
2017,Philippines,Plants,239
2017,Philippines,Total,783
2017,Philippines,Vertebrates,306
2017,Pitcairn,Invertebrates,16
2017,Pitcairn,Plants,7
2017,Pitcairn,Total,44
2017,Pitcairn,Vertebrates,21
2017,Poland,Invertebrates,22
2017,Poland,Plants,13
2017,Poland,Total,58
2017,Poland,Vertebrates,23
2017,Portugal,Invertebrates,103
2017,Portugal,Plants,84
2017,Portugal,Total,281
2017,Portugal,Vertebrates,94
2017,Puerto Rico,Invertebrates,0
2017,Puerto Rico,Plants,57
2017,Puerto Rico,Total,126
2017,Puerto Rico,Vertebrates,69
2017,Qatar,Invertebrates,13
2017,Qatar,Plants,0
2017,Qatar,Total,39
2017,Qatar,Vertebrates,26
2017,South Korea,Invertebrates,5
2017,South Korea,Plants,32
2017,South Korea,Total,111
2017,South Korea,Vertebrates,74
2017,Moldova,Invertebrates,6
2017,Moldova,Plants,2
2017,Moldova,Total,35
2017,Moldova,Vertebrates,27
2017,Romania,Invertebrates,49
2017,Romania,Plants,5
2017,Romania,Total,104
2017,Romania,Vertebrates,50
2017,Russia,Invertebrates,39
2017,Russia,Plants,60
2017,Russia,Total,235
2017,Russia,Vertebrates,136
2017,Rwanda,Invertebrates,4
2017,Rwanda,Plants,8
2017,Rwanda,Total,62
2017,Rwanda,Vertebrates,50
2017,R�union,Invertebrates,89
2017,R�union,Plants,17
2017,R�union,Total,130
2017,R�union,Vertebrates,24
2017,Saint Barthelemy,Invertebrates,11
2017,Saint Barthelemy,Plants,2
2017,Saint Barthelemy,Total,31
2017,Saint Barthelemy,Vertebrates,18
2017,Saint Helena,Invertebrates,15
2017,Saint Helena,Plants,44
2017,Saint Helena,Total,100
2017,Saint Helena,Vertebrates,41
2017,Saint Kitts and Nevis,Invertebrates,10
2017,Saint Kitts and Nevis,Plants,2
2017,Saint Kitts and Nevis,Total,52
2017,Saint Kitts and Nevis,Vertebrates,40
2017,Saint Lucia,Invertebrates,11
2017,Saint Lucia,Plants,6
2017,Saint Lucia,Total,62
2017,Saint Lucia,Vertebrates,45
2017,Saint Martin (French part),Invertebrates,10
2017,Saint Martin (French part),Plants,3
2017,Saint Martin (French part),Total,52
2017,Saint Martin (French part),Vertebrates,39
2017,Saint Pierre and Miquelon,Invertebrates,0
2017,Saint Pierre and Miquelon,Plants,0
2017,Saint Pierre and Miquelon,Total,12
2017,Saint Pierre and Miquelon,Vertebrates,12
2017,Saint Vincent & Grenadines,Invertebrates,10
2017,Saint Vincent & Grenadines,Plants,5
2017,Saint Vincent & Grenadines,Total,58
2017,Saint Vincent & Grenadines,Vertebrates,43
2017,Samoa,Invertebrates,62
2017,Samoa,Plants,2
2017,Samoa,Total,93
2017,Samoa,Vertebrates,29
2017,San Marino,Invertebrates,1
2017,San Marino,Plants,0
2017,San Marino,Total,1
2017,San Marino,Vertebrates,0
2017,Sao Tome and Principe,Invertebrates,5
2017,Sao Tome and Principe,Plants,37
2017,Sao Tome and Principe,Total,94
2017,Sao Tome and Principe,Vertebrates,52
2017,Saudi Arabia,Invertebrates,59
2017,Saudi Arabia,Plants,4
2017,Saudi Arabia,Total,131
2017,Saudi Arabia,Vertebrates,68
2017,Senegal,Invertebrates,13
2017,Senegal,Plants,12
2017,Senegal,Total,123
2017,Senegal,Vertebrates,98
2017,Republic of Serbia,Invertebrates,30
2017,Republic of Serbia,Plants,6
2017,Republic of Serbia,Total,71
2017,Republic of Serbia,Vertebrates,35
2017,Seychelles,Invertebrates,320
2017,Seychelles,Plants,62
2017,Seychelles,Total,439
2017,Seychelles,Vertebrates,57
2017,Sierra Leone,Invertebrates,8
2017,Sierra Leone,Plants,66
2017,Sierra Leone,Total,177
2017,Sierra Leone,Vertebrates,103
2017,Singapore,Invertebrates,173
2017,Singapore,Plants,57
2017,Singapore,Total,293
2017,Singapore,Vertebrates,63
2017,Sint Maarten (Dutch part),Invertebrates,10
2017,Sint Maarten (Dutch part),Plants,2
2017,Sint Maarten (Dutch part),Total,51
2017,Sint Maarten (Dutch part),Vertebrates,39
2017,Slovakia,Invertebrates,24
2017,Slovakia,Plants,10
2017,Slovakia,Total,54
2017,Slovakia,Vertebrates,20
2017,Slovenia,Invertebrates,81
2017,Slovenia,Plants,11
2017,Slovenia,Total,143
2017,Slovenia,Vertebrates,51
2017,Solomon Islands,Invertebrates,151
2017,Solomon Islands,Plants,17
2017,Solomon Islands,Total,245
2017,Solomon Islands,Vertebrates,77
2017,Somalia,Invertebrates,62
2017,Somalia,Plants,46
2017,Somalia,Total,175
2017,Somalia,Vertebrates,67
2017,South Africa,Invertebrates,202
2017,South Africa,Plants,146
2017,South Africa,Total,581
2017,South Africa,Vertebrates,233
2017,South Georgia & Sandwich Is.,Invertebrates,0
2017,South Georgia & Sandwich Is.,Plants,0
2017,South Georgia & Sandwich Is.,Total,9
2017,South Georgia & Sandwich Is.,Vertebrates,9
2017,South Sudan,Invertebrates,0
2017,South Sudan,Plants,15
2017,South Sudan,Total,49
2017,South Sudan,Vertebrates,34
2017,Spain,Invertebrates,258
2017,Spain,Plants,221
2017,Spain,Total,617
2017,Spain,Vertebrates,138
2017,Sri Lanka,Invertebrates,130
2017,Sri Lanka,Plants,290
2017,Sri Lanka,Total,587
2017,Sri Lanka,Vertebrates,167
2017,State of Palestine,Invertebrates,4
2017,State of Palestine,Plants,3
2017,State of Palestine,Total,31
2017,State of Palestine,Vertebrates,24
2017,Sudan,Invertebrates,50
2017,Sudan,Plants,16
2017,Sudan,Total,133
2017,Sudan,Vertebrates,67
2017,Suriname,Invertebrates,1
2017,Suriname,Plants,27
2017,Suriname,Total,83
2017,Suriname,Vertebrates,55
2017,Svalbard and Jan Mayen Is.,Invertebrates,0
2017,Svalbard and Jan Mayen Is.,Plants,0
2017,Svalbard and Jan Mayen Is.,Total,7
2017,Svalbard and Jan Mayen Is.,Vertebrates,7
2017,Sweden,Invertebrates,15
2017,Sweden,Plants,14
2017,Sweden,Total,54
2017,Sweden,Vertebrates,25
2017,Switzerland,Invertebrates,44
2017,Switzerland,Plants,10
2017,Switzerland,Total,74
2017,Switzerland,Vertebrates,20
2017,Syria,Invertebrates,20
2017,Syria,Plants,18
2017,Syria,Total,132
2017,Syria,Vertebrates,94
2017,Tajikistan,Invertebrates,3
2017,Tajikistan,Plants,12
2017,Tajikistan,Total,45
2017,Tajikistan,Vertebrates,30
2017,Thailand,Invertebrates,211
2017,Thailand,Plants,152
2017,Thailand,Total,611
2017,Thailand,Vertebrates,248
2017,Timor-Leste,Invertebrates,1
2017,Timor-Leste,Plants,1
2017,Timor-Leste,Total,24
2017,Timor-Leste,Vertebrates,22
2017,Togo,Invertebrates,3
2017,Togo,Plants,12
2017,Togo,Total,80
2017,Togo,Vertebrates,65
2017,Tokelau,Invertebrates,35
2017,Tokelau,Plants,0
2017,Tokelau,Total,49
2017,Tokelau,Vertebrates,14
2017,Tonga,Invertebrates,47
2017,Tonga,Plants,4
2017,Tonga,Total,79
2017,Tonga,Vertebrates,28
2017,Trinidad and Tobago,Invertebrates,10
